Tag Code,Mark Species Name,Mark Rear Type Name,Event Type Name,Event Site Type Description,Event Site Code Value,Event Date Time Value,Antenna ID,Antenna Group Configuration Value,Event Release Site Code Code,Event Release Date Time Value,CTH Count
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 0:27,38,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 0:37,38,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 0:54,38,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 0:55,34,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:02,0A,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:04,0A,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:07,0A,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:08,0B,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:10,0A,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:11,0B,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:12,0B,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:12,0A,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:23,0A,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RIA,11/21/21 2:24,0B,140,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RRF,11/23/21 7:41,A4,110,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RRF,11/23/21 7:41,A1,110,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,RRF,11/23/21 7:47,A0,110,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,WEA,11/26/21 21:18,A4,170,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,WEA,11/26/21 23:06,7,170,,,1
3D9.1C2D84C67B,Steelhead,Unknown,Observation,Adult Fishway,WEA,11/26/21 23:07,5,170,,,1
3D9.1C2D8611F5,Steelhead,Unknown,Mark,Dam,PRO,10/1/21 13:38,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/1/21,1
3D9.1C2D8611F5,Steelhead,Unknown,Observation,Instream Remote Detection System,SUN,2/28/22 13:41,3,110,,,2
3D9.1C2D8611F5,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/3/21 13:29,2,110,,,1
3D9.1C2D8611F5,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/3/21 13:29,1,110,,,1
3D9.1C2D8611F5,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/3/21 13:29,1,110,,,1
3D9.1C2D86321A,Steelhead,Unknown,Mark,Dam,PRO,10/15/21 13:45,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/15/21,1
3D9.1C2D86321A,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/15/21 13:57,5,110,,,1
3D9.1C2D86321A,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/15/21 13:57,5,110,,,1
3D9.1C2D86321A,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/15/21 13:57,6,110,,,1
3D9.1C2D86321A,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/15/21 13:57,6,110,,,1
3D9.1C2D87604B,Steelhead,Unknown,Mark,Dam,PRO,10/8/21 12:41,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/8/21,1
3D9.1C2D877C69,Steelhead,Unknown,Mark,Dam,PRO,10/20/21 16:04,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/20/21,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:12,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:12,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:13,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:13,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:14,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:14,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:14,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:14,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:15,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:15,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:15,5,110,,,1
3D9.1C2D877C69,Steelhead,Unknown,Observation,Combined Dam Location,PRO,10/20/21 16:15,5,110,,,1
3D9.1C2D889477,Steelhead,Unknown,Mark,Dam,PRO,10/16/21 16:47,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/16/21,1
3D9.1C2D88A429,Steelhead,Unknown,Mark,Dam,PRO,10/15/21 13:47,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,10/15/21,1
