"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B23AD1D39","Steelhead","Unknown","Observation","Adult Fishway","TD1","7/27/2013 2:27:29 PM","01","100","","","1"
"384.3B23AD1D39","Steelhead","Unknown","Observation","Adult Fishway","TD1","7/27/2013 2:27:30 PM","01","100","","","1"
"384.3B23AD1D39","Steelhead","Unknown","Recapture","Dam","PRO","9/15/2013 12:00:00 PM","NA","0","PROTAL","11/5/2013 12:00:00 AM","1"
"384.3B23AD79F9","Steelhead","Unknown","Mark","Intra-Dam Release Site","BONAFF","7/9/2013 12:00:00 PM","NA","0","BONAFF","7/9/2013 12:00:00 PM","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:28:08 PM","0F","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:28:09 PM","0F","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:31:47 PM","0B","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:31:48 PM","0B","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:33:02 PM","09","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:33:03 PM","09","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:33:19 PM","07","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:35:37 PM","05","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:35:41 PM","03","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO3","7/9/2013 1:35:42 PM","03","110","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:02:13 PM","04","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:02:14 PM","04","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:04:16 PM","03","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:04:17 PM","03","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:05:44 PM","02","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:05:45 PM","02","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","BO4","7/9/2013 2:07:26 PM","01","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:15:17 AM","11","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:19:27 AM","10","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:19:28 AM","10","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:20:24 AM","0E","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:21:21 AM","0C","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:21:57 AM","0A","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:21:58 AM","0A","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:25:28 AM","08","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 11:28:28 AM","04","100","","","1"
"384.3B23AD79F9","Steelhead","Unknown","Observation","Adult Fishway","MC1","7/14/2013 12:34:42 PM","02","100","","","1"
