"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Mark","River","TOPPEC","11/4/2015 8:00:00 AM","NA","0","TOPPEC","12/15/2015 9:30:00 AM","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","BCC","4/23/2016 1:37:43 PM","01","100","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","TOP","1/19/2018 3:21:08 AM","24","100","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","TOP","1/19/2018 3:21:51 AM","21","100","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 10:50:29 AM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 10:50:30 AM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 12:00:57 PM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 12:36:56 PM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 12:36:58 PM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 12:59:13 PM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","12/3/2017 12:59:14 PM","02","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/18/2017 12:43:01 PM","24","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/18/2017 12:43:09 PM","22","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/18/2017 12:43:10 PM","22","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/18/2017 12:46:10 PM","1F","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/18/2017 12:47:56 PM","1D","110","","","1"
"384.3B23A69FCD","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/18/2017 12:47:57 PM","1D","110","","","1"
