"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B2394B71B","Steelhead","Unknown","Mark","Dam","PRO","9/16/2014 12:00:00 PM","NA","0","PROTAL","12/21/2014 12:00:00 AM","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:25 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:26 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:27 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:28 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:29 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:30 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:31 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:32 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:45 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:46 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:47 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/21/2014 5:15:48 PM","05","110","","","1"
"384.3B2394B71B","Steelhead","Unknown","Recapture","River","CHANDL","3/25/2015 12:00:00 PM","NA","0","YAKIM1","5/11/2015 12:00:00 AM","1"
"384.3B239577C2","Steelhead","Unknown","Mark","Dam","PRO","9/16/2014 12:00:00 PM","NA","0","PROTAL","12/13/2014 12:00:00 AM","1"
"384.3B239577C2","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/13/2014 11:01:04 AM","05","110","","","1"
"384.3B239577C2","Steelhead","Unknown","Observation","Combined Dam Location","PRO","12/13/2014 11:01:05 AM","05","110","","","1"
"3D9.1C2D6753D7","Steelhead","Unknown","Mark","Dam","PRO","3/11/2015 12:00:00 PM","NA","0","PROTAL","4/6/2015 12:00:00 AM","1"
"3D9.1C2D6753D7","Steelhead","Unknown","Passive Recapture","River","AHTANC","12/23/2014 12:00:00 AM","NA","0","AHTANC","4/9/2015 12:00:00 AM","1"
"3D9.1C2D6753D7","Steelhead","Unknown","Recapture","River","CHANDL","3/17/2015 12:00:00 PM","NA","0","YAKIM1","5/4/2015 12:00:00 AM","1"
"3D9.1C2D6753D7","Steelhead","Unknown","Recapture","River","CHANDL","11/5/2015 12:00:00 PM","NA","0","YAKIM1","11/5/2015 12:00:00 PM","1"
"3D9.1C2D677588","Steelhead","Unknown","Mark","Dam","PRO","3/11/2015 12:00:00 PM","NA","0","PROTAL","4/3/2015 12:00:00 AM","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Mark","Hatchery","LYFE","1/13/2012 9:32:00 AM","NA","0","TUCR","4/16/2012 12:00:00 PM","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:28:56 PM","01","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:28:57 PM","02","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:28:59 PM","03","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:29:01 PM","04","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:13 PM","B1","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:14 PM","B2","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:14 PM","B3","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:14 PM","B4","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:38 PM","21","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:38 PM","22","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","LMJ","5/13/2012 10:30:38 PM","23","150","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 8:30:26 PM","18","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 8:30:27 PM","18","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 8:33:42 PM","16","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 8:33:43 PM","16","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 8:35:02 PM","14","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 8:35:03 PM","14","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:22:36 PM","0F","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:22:38 PM","0D","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:22:39 PM","0D","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:29:41 PM","0B","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:29:42 PM","0B","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:32:41 PM","0A","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:32:42 PM","0A","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:36:42 PM","08","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:36:43 PM","08","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:39:55 PM","06","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:43:03 PM","04","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:43:04 PM","04","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO3","9/5/2014 9:46:50 PM","02","110","","","1"
"3D9.1C2D6A9931","Steelhead","Hatchery Reared","Observation","Adult Fishway","BO4","9/6/2014 12:25:51 AM","04","100","","","1"
